1970-01-01 08:00:00.000000000,1,173692886,100,5842000,-1
1970-01-01 08:00:00.000000000,1,172797107,3,5842000,-1
1970-01-01 08:00:00.000000000,1,241392878,50,5808400,1
1970-01-01 08:00:00.000000000,1,172833507,273,5840000,-1
1970-01-01 08:00:00.000000000,1,164254926,10,5840000,-1
1970-01-01 08:00:00.000000000,1,276061578,10,5777000,1
1970-01-01 08:00:00.000000000,1,265707138,25,5784500,-1
1970-01-01 08:00:00.000000000,1,170641267,1,5835600,-1
1970-01-01 08:00:00.000000000,1,224691991,18,5818500,-1
1970-01-01 08:00:00.000000000,1,170305474,100,5835000,-1
1970-01-01 08:00:00.000000000,1,144837352,86,5839200,-1
1970-01-01 08:00:00.000000000,1,169604821,100,5830500,1
1970-01-01 08:00:00.000000000,1,168221679,3,5832500,1
1970-01-01 08:00:00.000000000,1,32071931,5,5866500,-1
1970-01-01 08:00:00.000000000,1,196545748,26,5828200,-1
1970-01-01 08:00:00.000000000,1,286777575,0,5774600,1
1970-01-01 08:00:00.000000000,1,168245388,36,5835000,1
1970-01-01 08:00:00.000000000,1,157176930,100,5837000,-1
1970-01-01 08:00:00.000000000,1,150205728,20,5837000,-1
1970-01-01 08:00:00.000000000,1,18786479,5,5846100,1
1970-01-01 08:00:00.000000000,1,276221846,100,5783900,-1
1970-01-01 08:00:00.000000000,1,3689103,50,5840000,1
1970-01-01 08:00:00.000000000,1,157095345,100,5835000,-1
1970-01-01 08:00:00.000000000,1,61321633,84,5862500,-1
1970-01-01 08:00:00.000000000,1,167999277,19,5833700,-1
1970-01-01 08:00:00.000000000,1,46493570,82,5825500,1
1970-01-01 08:00:00.000000000,1,63171702,22,5860500,-1
1970-01-01 08:00:00.000000000,1,66495072,8,5858000,1
1970-01-01 08:00:00.000000000,1,156263263,100,5834000,-1
1970-01-01 08:00:00.000000000,1,877362,10,5780100,1
1970-01-01 08:00:00.000000000,1,165472334,100,5833600,-1
1970-01-01 08:00:00.000000000,1,82874624,100,5863100,1
1970-01-01 08:00:00.000000000,1,164185101,5,5827600,-1
1970-01-01 08:00:00.000000000,1,175729344,200,5831100,1
1970-01-01 08:00:00.000000000,1,164268333,3,5826300,-1
1970-01-01 08:00:00.000000000,1,164629251,100,5828100,1
1970-01-01 08:00:00.000000000,1,259407333,100,5788100,-1
1970-01-01 08:00:00.000000000,1,125325022,45,5839000,1
1970-01-01 08:00:00.000000000,1,286169060,100,5776400,-1
1970-01-01 08:00:00.000000000,1,3647254,100,5826400,1
1970-01-01 08:00:00.000000000,1,202250431,100,5817500,1
1970-01-01 08:00:00.000000000,1,187609691,20,5825600,1
1970-01-01 08:00:00.000000000,1,155487640,20,5824000,1
1970-01-01 08:00:00.000000000,1,99678594,100,5860600,1
1970-01-01 08:00:00.000000000,1,150765301,37,5827500,1
1970-01-01 08:00:00.000000000,1,72794478,10,5870000,-1
1970-01-01 08:00:00.000000000,1,265275110,13,5780000,1
1970-01-01 08:00:00.000000000,1,159666574,50,5825000,1
1970-01-01 08:00:00.000000000,1,100140539,100,5860000,1
1970-01-01 08:00:00.000000000,1,161602557,94,5830500,-1
1970-01-01 08:00:00.000000000,1,162483037,80,5828000,1
1970-01-01 08:00:00.000000000,1,131284466,0,5852200,-1
1970-01-01 08:00:00.000000000,1,261164063,50,5783000,1
1970-01-01 08:00:00.000000000,1,155229303,100,5826000,1
1970-01-01 08:00:00.000000000,1,158965476,100,5827400,1
1970-01-01 08:00:00.000000000,1,219340031,100,5810400,-1
1970-01-01 08:00:00.000000000,1,266852437,2,5782900,1
1970-01-01 08:00:00.000000000,1,159663176,100,5827500,1
1970-01-01 08:00:00.000000000,1,104573015,100,5858200,1
1970-01-01 08:00:00.000000000,1,159178481,100,5827500,1
1970-01-01 08:00:00.000000000,1,203787063,100,5832000,-1
1970-01-01 08:00:00.000000000,1,158176828,63,5831100,-1
1970-01-01 08:00:00.000000000,1,157677103,2,5831800,-1
1970-01-01 08:00:00.000000000,1,107510715,100,5861500,-1
1970-01-01 08:00:00.000000000,1,87115594,300,5870000,1
1970-01-01 08:00:00.000000000,1,155406765,2,5831300,-1
1970-01-01 08:00:00.000000000,1,32925260,100,5865300,-1
1970-01-01 08:00:00.000000000,1,261002722,100,5783000,1
1970-01-01 08:00:00.000000000,1,155071294,3,5828100,-1
1970-01-01 08:00:00.000000000,1,207528686,100,5824800,-1
1970-01-01 08:00:00.000000000,1,258452321,100,5788000,1
1970-01-01 08:00:00.000000000,1,48836608,64,5825000,1
1970-01-01 08:00:00.000000000,1,276694386,100,5782100,1
1970-01-01 08:00:00.000000000,1,254246283,100,5801200,-1
1970-01-01 08:00:00.000000000,1,7277520,50,5825000,1
1970-01-01 08:00:00.000000000,1,3647262,42,5825000,1
1970-01-01 08:00:00.000000000,1,3647258,100,5826000,1
1970-01-01 08:00:00.000000000,1,10822855,130,5826500,1
1970-01-01 08:00:00.000000000,1,273324302,15,5778600,-1
1970-01-01 08:00:00.000000000,1,152526291,63,5827300,1
1970-01-01 08:00:00.000000000,1,3567065,196,5829000,1
1970-01-01 08:00:00.000000000,1,89159163,100,5878000,1
1970-01-01 08:00:00.000000000,1,140087879,300,5830000,1
1970-01-01 08:00:00.000000000,1,259392148,100,5789500,-1
1970-01-01 08:00:00.000000000,1,261205412,26,5782500,1
1970-01-01 08:00:00.000000000,1,255907047,7,5798900,1
1970-01-01 08:00:00.000000000,1,23487201,51,5832500,1
1970-01-01 08:00:00.000000000,1,76716984,10,5821500,1
1970-01-01 08:00:00.000000000,1,71463231,100,5854100,-1
1970-01-01 08:00:00.000000000,1,150400963,3,5830100,1
1970-01-01 08:00:00.000000000,1,145433659,90,5830800,1
1970-01-01 08:00:00.000000000,1,18795546,5,5846200,1
1970-01-01 08:00:00.000000000,1,1996317,300,5810000,1
1970-01-01 08:00:00.000000000,1,167607606,1,5834700,-1
1970-01-01 08:00:00.000000000,1,89073702,1,5881700,-1
1970-01-01 08:00:00.000000000,1,86998206,200,5870000,1
1970-01-01 08:00:00.000000000,1,276093245,100,5781900,-1
1970-01-01 08:00:00.000000000,1,146841581,200,5837800,1
1970-01-01 08:00:00.000000000,1,3554837,3,5800000,1
1970-01-01 08:00:00.000000000,1,279634961,29,5777300,1
1970-01-01 08:00:00.000000000,1,145708212,5,5839000,1
1970-01-01 08:00:00.000000000,1,145810387,2,5839200,1
1970-01-01 08:00:00.000000000,1,29167171,303,5865300,-1
1970-01-01 08:00:00.000000000,1,146837218,55,5837500,1
1970-01-01 08:00:00.000000000,1,65368913,1,5859800,1
1970-01-01 08:00:00.000000000,1,144843260,100,5839500,-1
1970-01-01 08:00:00.000000000,1,152532703,50,5832000,-1
1970-01-01 08:00:00.000000000,1,180128459,19,5828000,1
1970-01-01 08:00:00.000000000,1,138411232,50,5837700,1
1970-01-01 08:00:00.000000000,1,247662186,20,5797900,1
1970-01-01 08:00:00.000000000,1,277145899,100,5781500,-1
1970-01-01 08:00:00.000000000,1,263499293,100,5787600,-1
1970-01-01 08:00:00.000000000,1,142921150,3,5841000,1
1970-01-01 08:00:00.000000000,1,156931548,19,5827000,1
1970-01-01 08:00:00.000000000,1,65917053,20,5865700,-1
1970-01-01 08:00:00.000000000,1,222886182,100,5798800,1
1970-01-01 08:00:00.000000000,1,141390195,90,5842800,-1
1970-01-01 08:00:00.000000000,1,109250143,120,5858100,1
1970-01-01 08:00:00.000000000,1,235274219,100,5821000,-1
1970-01-01 08:00:00.000000000,1,140675059,0,5840000,1
1970-01-01 08:00:00.000000000,1,139694078,100,5840600,-1
1970-01-01 08:00:00.000000000,1,138168756,50,5837500,1
1970-01-01 08:00:00.000000000,1,135358934,15,5837700,1
1970-01-01 08:00:00.000000000,1,137243985,97,5838100,1
1970-01-01 08:00:00.000000000,1,137738768,500,5839200,1
1970-01-01 08:00:00.000000000,1,277145890,100,5780400,-1
1970-01-01 08:00:00.000000000,1,162495817,20,5828000,1
1970-01-01 08:00:00.000000000,1,259552363,100,5783900,1
1970-01-01 08:00:00.000000000,1,89124377,7,5839900,1
1970-01-01 08:00:00.000000000,1,165425437,100,5833000,-1
1970-01-01 08:00:00.000000000,1,139210883,0,5842400,-1
1970-01-01 08:00:00.000000000,1,128302771,700,5840000,1
1970-01-01 08:00:00.000000000,1,109842046,200,5827900,1
1970-01-01 08:00:00.000000000,1,121610754,600,5840000,1
1970-01-01 08:00:00.000000000,1,35068785,7,5870000,-1
1970-01-01 08:00:00.000000000,1,169688840,30,5802000,1
1970-01-01 08:00:00.000000000,1,269394929,5,5780000,1
1970-01-01 08:00:00.000000000,1,137584490,27,5841800,1
1970-01-01 08:00:00.000000000,1,167605083,7,5835900,-1
1970-01-01 08:00:00.000000000,1,137391487,49,5842000,1
1970-01-01 08:00:00.000000000,1,129443002,5,5842000,1
1970-01-01 08:00:00.000000000,1,122127158,85,5842600,1
1970-01-01 08:00:00.000000000,1,58828403,10,5843000,1
1970-01-01 08:00:00.000000000,1,277117360,100,5778000,1
1970-01-01 08:00:00.000000000,1,134992689,100,5845000,1
1970-01-01 08:00:00.000000000,1,168162221,100,5836800,-1
1970-01-01 08:00:00.000000000,1,66903144,66,5870000,-1
1970-01-01 08:00:00.000000000,1,246956731,100,5806100,-1
1970-01-01 08:00:00.000000000,1,137088041,100,5846000,1
1970-01-01 08:00:00.000000000,1,136708686,84,5849400,-1
1970-01-01 08:00:00.000000000,1,135603574,80,5846200,1
1970-01-01 08:00:00.000000000,1,253653919,10,5798500,1
1970-01-01 08:00:00.000000000,1,89427719,120,5876500,1
1970-01-01 08:00:00.000000000,1,156503225,40,5824500,1
1970-01-01 08:00:00.000000000,1,83014322,100,5872800,-1
1970-01-01 08:00:00.000000000,1,184551591,1,5831000,-1
1970-01-01 08:00:00.000000000,1,248812839,100,5795800,1
1970-01-01 08:00:00.000000000,1,118955019,50,5850300,1
1970-01-01 08:00:00.000000000,1,279747202,100,5781400,-1
1970-01-01 08:00:00.000000000,1,130110891,100,5844000,1
1970-01-01 08:00:00.000000000,1,4725562,24,5850000,1
1970-01-01 08:00:00.000000000,1,122736038,331,5844000,1
1970-01-01 08:00:00.000000000,1,36482710,10,5872500,-1
